,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,label
0,109.1793,-109.1551,46.19679999999995,-94.43610000000001,52.957899999999995,-10.353399999999993,9.741899999999987,-3.2848000000000184,44.86810000000001,-90.27850000000001,51.87790000000004,-91.03189999999995,48.37950000000001,-117.74749999999992,65.79430000000008,-19.210399999999964,14.022999999999996,-49.31820000000002,35.61280000000008,-50.268200000000036,50.99309999999997,-92.19020000000012,42.88369999999992,-92.89060000000018,7.826999999999998,-22.398999999999972,23.560299999999984,-67.9418,37.717500000000086,-112.90300000000002,43.76040000000023,-92.07379999999978,open-close
1,8.0503,28.4276,16.902599999999996,-14.6245,-2.406100000000002,1.3187000000000015,12.157500000000002,9.406299999999998,45.811800000000005,41.7238,123.65930000000006,-8.186300000000005,73.51090000000005,2.0288000000000146,48.72499999999996,23.039200000000008,144.6671,-122.61829999999999,77.4463999999999,-144.5611,7.322299999999927,-176.71360000000004,47.75360000000006,-73.97199999999992,143.0394,-116.5577,140.13939999999997,-153.3649,41.751499999999965,-327.22979999999995,60.44450000000006,-161.84899999999993,open-close
2,-6.624999999999999,4.9028,-3.1087000000000016,0.7353000000000005,3.8211999999999993,0.1789000000000005,3.3072000000000012,-1.0485999999999995,-21.969399999999993,12.5885,-25.455299999999994,3.983799999999996,-14.928599999999996,4.380199999999998,13.137599999999985,9.461599999999999,-22.563200000000002,14.381800000000005,-25.774899999999988,4.178500000000014,-23.376999999999967,6.823800000000009,-19.104600000000005,0.24639999999999418,-22.69729999999999,8.816199999999998,-27.977700000000013,14.703300000000006,-25.475200000000058,0.30229999999998114,-22.995599999999996,4.2923999999999936,open-close
3,-2.5789999999999997,-2.9408000000000003,-0.9491,-0.09750000000000014,-4.000499999999999,-2.1017,4.394200000000001,4.857500000000001,-8.168400000000002,0.47050000000000036,-5.7048000000000005,7.2094,-8.636,2.1899999999999995,-3.1691000000000136,0.30469999999999975,-5.481999999999999,3.4055999999999997,-6.845100000000002,4.6377,-5.794299999999996,9.002300000000004,-3.9298999999999857,9.461800000000004,-2.697999999999997,3.474099999999999,-3.9327999999999967,5.608099999999997,-4.583299999999994,4.294099999999997,-2.123299999999986,5.179000000000002,open-close
4,-26.117,-2.8639999999999994,-72.09920000000001,-87.4361,-36.427400000000006,-219.43040000000002,355.58299999999997,203.36130000000003,-189.1239,6.6141000000000005,-822.2127,658.2024,-189.96469999999985,622.0514000000001,219.78919999999982,555.1441000000003,-35.444999999999965,-17.0602,-203.48209999999995,18.51870000000008,168.28709999999978,165.4324999999999,-72.66390000000001,299.8471999999995,-0.22710000000000719,-0.6004000000000005,3.68300000000022,-83.53329999999994,115.86919999999964,-201.27750000000015,-132.3552999999996,-341.2100999999998,open-close
5,3.5199999999999996,-6.377599999999999,6.116599999999998,1.2786000000000008,3.9644999999999992,-1.5142000000000024,-2.1339000000000024,-6.506400000000003,5.2833000000000006,-3.423600000000002,5.6495999999999995,-6.867400000000002,4.1837,-9.640500000000001,1.5532000000000004,-9.075399999999997,4.2498999999999985,0.26099999999999923,6.942,0.539100000000003,6.449499999999993,-5.793100000000003,5.973500000000005,-5.9679,3.092500000000003,-1.112899999999998,8.70519999999999,0.3556000000000026,6.818800000000003,-12.555099999999992,5.635699999999979,-3.8166999999999973,open-close
6,25.9799,-21.1902,18.110300000000002,-20.120600000000007,10.334499999999991,1.7397999999999954,-4.757099999999987,-11.115299999999998,14.0167,-14.523299999999995,21.147699999999993,-15.936899999999987,10.0045,-35.0938,9.690799999999996,-21.76300000000004,14.746100000000006,-11.469500000000004,19.467500000000015,-17.863700000000023,0.8514999999999873,-44.69079999999997,-4.660200000000003,-32.60949999999991,7.950399999999995,-8.7348,14.921800000000033,-19.421699999999987,7.036099999999976,-27.130900000000025,-6.629100000000051,-26.45810000000006,open-close
7,-494.9791,341.84310000000005,-51.39349999999979,600.7288000000001,-26.934399999999982,86.02619999999956,1.4639000000001943,2.603999999999587,445.65860000000004,1385.1275,862.983,764.0572999999997,62.09399999999994,104.59820000000082,-58.053800000000024,3.4910000000011223,-25.199900000000007,1861.2009999999996,258.53319999999997,2339.1537999999982,309.57009999999957,139.15399999999954,24.16219999999953,16.761899999998604,548.7913,1839.7803999999996,593.9996000000001,2398.790600000003,-404.4723999999994,804.5473000000002,-355.41700000000014,-387.434699999998,open-close
8,35.3269,20.164299999999997,31.84409999999999,20.3187,10.208999999999989,7.119800000000005,2.1392000000000166,-1.8826999999999998,17.685199999999995,-19.430799999999998,39.22839999999999,29.255199999999995,22.744100000000046,2.0249999999999844,20.87570000000001,-0.34909999999999997,22.0465,-27.2929,29.530200000000008,20.2613,19.845099999999945,-1.891699999999986,27.11360000000002,8.880099999999999,44.349900000000005,-21.494999999999987,23.375099999999975,-6.133900000000004,30.476899999999944,10.706299999999999,20.257899999999893,10.417899999999996,open-close
9,50.4666,-42.02250000000001,87.625,-67.14259999999999,76.74429999999998,-68.76740000000004,78.01049999999998,-31.56140000000002,18.73689999999999,-13.165499999999994,87.72999999999996,-61.998099999999965,75.20260000000013,-76.23449999999994,59.87950000000012,-80.78939999999994,2.463799999999992,-1.7315000000000111,81.01190000000008,-51.70089999999999,82.45029999999997,-67.76420000000007,58.89670000000012,-73.57910000000015,0.3777000000000186,0.3020999999999958,50.56619999999998,-33.130600000000015,75.65300000000013,-56.233799999999974,65.68499999999983,-67.61850000000004,open-close
10,-2.3270999999999997,-3.2033000000000005,-10.982300000000002,-66.3017,-59.5204,-202.35980000000006,-66.6115,-102.28410000000008,-32.2211,-19.083799999999997,-40.97620000000002,-217.28109999999998,39.61900000000003,-665.2815,-60.83639999999997,-257.94370000000004,-0.969699999999996,-0.3785000000000025,-21.80419999999998,-87.26970000000011,107.49879999999997,-312.3252,-25.680499999999995,-319.11279999999965,0.046599999999997976,0.2041000000000004,5.553300000000064,13.820500000000038,65.22310000000004,86.13330000000019,3.0317000000000007,-6.488299999999981,open-close
11,-2.9718,-0.5993999999999999,-11.6534,-1.9028999999999991,-16.834799999999998,-3.7498000000000005,-10.574400000000008,3.072400000000001,-3.306800000000001,-0.8305999999999998,-13.541800000000006,0.45399999999999796,-18.356599999999997,-2.3848999999999974,-18.748799999999974,12.4172,2.0111000000000017,1.3876,-0.4786999999999999,1.4343000000000017,-6.4343000000000075,9.284399999999998,-4.352799999999988,9.294599999999999,0.09289999999999932,0.01079999999999981,1.8009999999999984,2.9058,4.039299999999983,5.541399999999999,-5.301400000000029,-7.679100000000002,open-close
12,-1.9925000000000006,1.9039000000000001,-24.0544,-25.7749,-11.884,-42.88810000000001,-17.611199999999997,-41.7882,-0.15810000000000013,-0.36130000000000084,-3.1005000000000003,-13.9479,-17.87960000000001,-36.821200000000005,-21.154999999999994,-41.601500000000044,-0.3387000000000011,0.015200000000000324,1.9106999999999985,4.478200000000001,-7.420699999999982,-4.240099999999984,-21.40650000000001,-25.575999999999965,-0.1979000000000002,0.014000000000000234,-0.07909999999999684,-0.05200000000000671,-0.3234000000000208,-0.44350000000001444,-4.081599999999995,1.0246999999999673,open-close
13,-4.1436,-3.3863,-2.702799999999999,-28.4054,2.5656,-40.0357,-2.1093,-17.578199999999995,-9.5882,-8.1489,2.6012999999999984,-26.246900000000004,5.178199999999999,-42.71960000000003,-2.8718999999999992,-23.713199999999972,0.3700999999999972,0.3362999999999978,-0.22559999999999647,-9.831600000000009,-5.9498999999999995,-31.365099999999984,0.9145999999999965,-28.973499999999973,-0.2879999999999967,0.23360000000000092,-1.5181000000000093,-5.319999999999993,1.6915000000000013,-13.234500000000025,1.9458000000000037,-5.486400000000003,open-close
14,-50.0835,-29.9977,36.162800000000004,18.049500000000002,-155.2633,172.49089999999998,-56.167400000000015,64.02269999999999,-189.0544,-91.4848,-152.1371,-172.7523,-43.684699999999935,-76.41529999999997,54.90490000000011,-118.03529999999998,-32.17880000000005,-26.67789999999998,224.3582,239.0039,170.82929999999982,25.26230000000001,6.0400999999999385,-310.8965999999999,1.601600000000019,0.3059999999999832,155.0848999999999,199.427,90.3459,129.30719999999997,3.5406999999999584,7.552799999999934,open-close
15,-0.019400000000000084,2.6337,-7.978399999999998,-3.5934999999999993,-9.8354,2.6232,-9.366099999999996,6.1679,0.4567999999999999,0.4131,-3.1560000000000024,3.4276999999999993,-11.730799999999991,6.339699999999999,-18.777800000000006,9.223300000000005,1.9070000000000005,1.2086000000000006,-0.9750999999999976,3.9516999999999998,-4.014600000000016,13.2815,-14.821799999999989,-2.961599999999997,0.10280000000000022,0.19729999999999848,0.01819999999999844,1.0225000000000009,1.3064999999999998,9.335,-5.880600000000001,-7.504800000000003,open-close
16,1.8579999999999999,0.7421000000000001,3.2923999999999998,0.8661,4.150399999999999,-3.3518999999999997,0.38439999999999763,0.6641999999999999,2.2196,-0.6886000000000001,3.353399999999999,-0.1604000000000001,5.239999999999998,-5.983600000000002,2.0381000000000054,-5.120500000000002,-2.5778,1.6945,-0.8428000000000004,0.7413000000000003,6.155700000000003,2.834500000000002,6.1727000000000025,-0.2873000000000001,-0.10670000000000068,-0.10350000000000015,0.3484000000000016,-0.12910000000000021,17.798100000000005,24.450300000000002,3.4335999999999913,-0.2746999999999975,open-close
17,4.399,2.5428,4.833199999999999,7.968800000000002,-130.3734,124.59939999999999,-18.0831,69.71100000000004,65.121,-3.3923000000000045,36.55070000000001,-84.2828,-27.17070000000001,51.89919999999998,41.70009999999999,-74.18590000000003,176.7903,-164.3159,320.64869999999985,-211.88620000000003,108.07909999999987,-31.993399999999966,6.928399999999911,-83.37969999999997,27.123500000000035,-48.07260000000002,188.6579999999999,-106.93169999999992,98.92950000000019,116.20320000000004,3.0372000000002117,12.908599999999922,open-close
18,74.64980000000001,69.4884,54.470299999999995,75.55949999999997,85.095,-64.79690000000001,95.33579999999995,-142.2924,-92.84300000000002,94.70789999999998,10.613,-29.602499999999992,21.974699999999956,11.840900000000019,4.758000000000095,-71.61269999999999,-140.7963,77.1925,-188.18039999999996,-30.385299999999972,-162.8102,-95.3886,-22.734700000000032,-30.736200000000025,-18.70240000000001,11.054700000000054,-133.52869999999996,22.168499999999995,-125.7641999999999,-10.355300000000057,1.8652000000000157,-4.240399999999994,open-close
19,0.8394999999999999,0.26670000000000005,0.2462000000000002,-16.172099999999997,-1.6343999999999996,-32.09030000000001,-6.8420000000000005,-0.943099999999994,-3.955,-1.7798999999999996,0.7678999999999994,-22.345300000000005,14.6855,-62.94999999999998,-10.3795,-10.162599999999983,-3.6573,0.8399999999999999,-7.629199999999999,-16.092800000000004,-1.2025000000000006,-19.312700000000035,-2.752799999999997,-16.32310000000004,-0.11760000000000037,0.0944999999999998,2.924699999999998,3.2843000000000018,4.033800000000001,4.484200000000044,-0.007500000000000284,-2.0849000000000046,open-close
20,0.17709999999999992,0.15439999999999993,0.5225000000000001,-4.415100000000001,-0.028900000000000037,5.3248,1.0218000000000003,-2.0290999999999997,-0.20890000000000003,-0.5911000000000002,-3.5752000000000006,4.296,-7.452999999999999,5.776599999999999,-0.3367,5.087000000000001,-0.7982,-0.6163999999999997,0.8926000000000003,4.101699999999999,-1.0816000000000017,6.462799999999996,0.2829999999999995,0.7790000000000017,0.0742999999999997,0.06480000000000008,1.9026999999999998,1.5868000000000002,1.7841000000000005,-0.7298999999999936,-0.1349999999999998,-2.3048000000000073,open-close
21,-0.7234,-0.4549,1.1624999999999999,-4.3283,1.3450999999999995,6.1714,0.8109999999999999,2.8523000000000005,1.1581,-0.4775,8.4599,4.8306,10.107700000000005,4.898499999999999,3.7121999999999984,7.408299999999999,8.1066,0.16549999999999987,10.460799999999999,9.465,5.757199999999997,7.9817999999999945,1.7654999999999994,7.8972000000000016,0.23799999999999955,-0.12439999999999984,16.081200000000003,20.826499999999996,8.766199999999998,19.30390000000001,1.5277999999999992,2.9421999999999997,open-close
22,2.6804999999999994,2.2131,2.4774000000000003,-4.9338999999999995,-0.6175999999999995,-12.9164,-0.28829999999999956,2.309700000000001,7.072399999999999,4.722799999999999,-2.269000000000002,-15.236100000000002,12.461700000000006,-63.65609999999999,1.5992999999999977,2.686999999999994,14.3315,-0.36109999999999864,12.7314,-7.288099999999998,-2.6202000000000005,-4.982700000000008,1.2907999999999937,1.564700000000002,0.3785000000000025,-1.1754000000000007,20.662799999999997,21.659499999999998,3.8249999999999957,5.530900000000017,-0.07260000000000133,2.1280000000000143,open-close
23,-10.8762,-6.4329,-15.863400000000002,7.840899999999999,-43.6822,74.86389999999999,-22.975700000000003,-7.059799999999996,-1.1480999999999977,-4.409900000000002,-13.685099999999998,-122.84959999999998,-181.6023,113.42640000000003,-15.181399999999968,-129.87420000000003,1.6875999999999998,-0.5031999999999979,-30.916000000000004,-149.34930000000003,1.993600000000015,-268.9912,-83.36140000000012,-366.5763999999999,-0.28639999999999866,-0.5250999999999983,19.805499999999995,33.502200000000016,18.70160000000004,25.11850000000004,-21.238499999999988,-26.721700000000283,open-close
24,-1.0893,-0.7109000000000001,-0.15090000000000026,-0.5524,0.0792999999999997,-2.9749999999999996,-1.1834,2.0596999999999994,-4.255699999999999,-2.5974999999999997,0.05700000000000083,-0.6340000000000021,1.0523000000000013,-4.333800000000003,-2.628099999999998,2.0643000000000002,-2.137500000000001,-1.7928000000000006,-1.8926000000000016,-0.8071999999999981,0.2884000000000011,0.7094000000000023,0.2332999999999963,4.7346999999999975,-0.20649999999999924,-0.43979999999999997,0.6846000000000032,-0.8894999999999991,-0.35380000000000145,-2.851799999999999,0.8623000000000012,2.6796000000000095,open-close
25,0.9004,-2.5582,-1.1398000000000001,-33.8601,-3.0405,-67.2104,-11.209999999999997,2.247399999999999,-2.7618,-9.472100000000001,-16.780799999999996,-104.08659999999999,66.73339999999999,-266.836,-12.366299999999988,-12.00200000000001,-2.6668,-3.2291000000000025,-18.611700000000006,-81.31670000000003,-1.9094999999999942,-105.7603000000002,-17.108900000000016,-54.96339999999998,-0.18480000000000008,-0.6866000000000021,16.764300000000013,25.19229999999999,5.553699999999999,7.4906000000001995,-3.0549,-8.416599999999903,open-close
26,-30.565,-19.9032,31.2871,15.6978,-282.47020000000003,122.8203,-95.72070000000002,57.178799999999995,-118.51330000000002,-28.69809999999999,-60.99259999999997,-80.28960000000001,-171.62259999999998,-7.347300000000004,-45.210299999999904,-132.1903,107.0724,-0.6783000000000143,333.25479999999993,241.23159999999996,28.49159999999995,-120.67289999999998,-31.264800000000264,-237.67720000000006,13.780299999999997,2.0612999999999957,219.03410000000002,248.93729999999996,82.34470000000005,117.30949999999996,-11.25649999999996,-48.106600000000014,open-close
