,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,label
0,45.3437,-45.481899999999996,44.338499999999996,-43.1105,30.04079999999999,-52.92320000000001,17.287999999999982,-47.705100000000016,18.365099999999984,-14.370499999999993,21.548100000000005,-5.669600000000003,20.079099999999983,-3.5583999999999776,20.386600000000016,1.7583999999999946,4.967499999999973,0.1816000000000031,-4.281499999999994,-6.350200000000029,14.729400000000012,-27.4396,19.75059999999999,-42.813800000000015,20.893200000000036,-39.112599999999986,20.5899,-33.29339999999996,20.78290000000004,-38.65100000000001,15.221599999999967,-54.28960000000001,21.358499999999964,-43.499400000000065,24.78630000000004,-35.83029999999994,35.09559999999993,-6.729300000000052,17.71180000000004,3.3907000000001233,2.4161,-5.803100000000001,7.585399999999993,-31.055499999999995,8.389300000000048,-22.14749999999998,13.8784,-20.428800000000024,17.366599999999977,-20.151499999999942,18.102700000000027,-39.936400000000106,22.406599999999912,-32.4657000000002,20.7217,-41.46259999999995,19.193499999999972,-41.97239999999999,13.45229999999998,-29.24369999999999,0.03459999999999752,-0.06289999999999907,3.0609999999999786,-10.914500000000004,8.015999999999963,-21.14259999999996,6.968899999999991,-25.71319999999986,13.306800000000067,-32.507600000000195,15.120300000000043,-40.68509999999992,15.046800000000019,-50.49209999999994,15.748500000000035,-41.33820000000003,15.565400000000068,-34.84110000000021,19.996900000000096,-37.6202999999997,open-close
1,-3.9265999999999996,4.177300000000001,7.1611,21.8512,9.4104,-3.7257999999999996,8.234099999999998,-8.3723,4.073899999999998,-0.12729999999999997,0.08109999999999928,-0.014499999999998181,-2.2620000000000005,0.5023999999999997,-0.13600000000000279,1.9452999999999996,5.793200000000002,5.643699999999999,6.275100000000002,2.6480999999999995,10.8188,7.486699999999999,20.894499999999997,26.9972,32.03210000000001,2.2129999999999868,46.00210000000002,-10.883099999999995,59.72360000000003,7.723699999999992,41.69950000000003,1.4629999999999992,20.70480000000003,-1.0300999999999974,23.148799999999998,3.3146000000000093,19.68669999999996,5.506399999999999,16.99609999999995,15.81409999999999,60.024,-65.0961,60.0701,-47.088699999999996,49.3918,-31.70249999999998,43.1378,-39.578200000000024,9.489799999999917,-83.7139,-19.885400000000118,-72.40270000000004,8.983699999999914,-73.63650000000003,30.16900000000004,-57.11419999999993,11.510299999999916,-37.9787,24.298300000000097,-9.553499999999985,40.3398,-47.151700000000005,69.65900000000002,-51.05099999999996,65.67760000000001,-41.34530000000001,58.72120000000007,-55.34099999999998,48.781199999999956,-75.0336,34.272799999999904,-108.89189999999985,9.093499999999949,-149.40230000000003,-5.945099999999911,-121.0012999999999,33.97589999999991,-78.13310000000007,30.79889999999989,-31.650200000000154,open-close
2,-2.9179,3.4477,-2.4675999999999996,1.0998999999999999,-2.560999999999999,0.48939999999999984,-1.5241000000000025,0.30180000000000007,-0.26309999999999967,0.29930000000000057,0.14359999999999928,0.2525000000000004,1.4977999999999998,-0.1827999999999994,4.1219,0.22529999999999983,-0.37369999999999903,-0.7757000000000005,1.7388,-0.38899999999999935,-8.608399999999996,5.513000000000001,-9.135799999999996,4.612900000000001,-8.519999999999998,4.399099999999996,-9.7623,2.2933000000000012,-11.398200000000001,-0.24600000000000488,-8.3624,-0.26209999999999845,-5.713200000000008,3.326999999999999,-0.9184999999999914,1.6850000000000005,3.6944999999999935,1.7800999999999991,9.508600000000001,7.3118,-7.634999999999998,4.4367,-9.861200000000004,6.107200000000006,-9.887899999999995,7.488300000000002,-10.250899999999987,1.6585999999999999,-10.703099999999992,-1.1304999999999943,-9.931099999999972,2.5378000000000007,-9.403199999999984,2.6538000000000075,-7.992199999999968,2.8367000000000004,-8.34790000000001,-2.0113999999999983,-6.807200000000023,1.0533000000000001,-5.656200000000002,2.5634999999999994,-10.904199999999996,4.068799999999996,-12.043200000000013,4.2639,-11.208500000000015,8.567,-10.862899999999982,4.056300000000007,-10.530900000000031,-1.6169000000000153,-10.039500000000032,0.6835999999999984,-9.76120000000003,2.50239999999998,-9.359700000000032,1.3788000000000125,-8.779499999999985,1.6467999999999918,open-close
3,-0.9148999999999999,1.5309,-1.0183,-2.8386,-1.1016,-2.4928000000000003,0.4504999999999999,1.3316999999999997,-0.9438,-0.5694999999999997,-0.7367999999999992,-0.39029999999999987,-2.314799999999999,-1.1055000000000001,-1.0484999999999998,-0.7165999999999997,1.8461000000000007,2.3262,2.6477000000000004,2.6420000000000003,-3.2245000000000004,0.9527000000000001,-3.0978000000000008,-0.05359999999999987,-3.6740000000000004,-0.18339999999999979,-2.2208999999999994,3.9101000000000004,-1.6559999999999993,3.054099999999999,-2.852199999999998,2.8702999999999994,-3.472600000000001,0.12870000000000026,-4.819399999999996,-1.9825,-1.866200000000009,-0.3242999999999996,1.2052999999999985,1.8024999999999995,-2.4924999999999997,1.5347,-1.9182000000000006,1.1445999999999996,-2.340300000000001,1.4434999999999998,-2.7460000000000004,0.6141999999999999,-2.830099999999998,3.3063000000000002,-3.0264000000000024,3.835300000000002,-2.3016000000000005,3.2810000000000032,-0.8695000000000022,3.8585000000000025,-2.1824999999999903,1.5835999999999988,-1.3441999999999972,5.905700000000003,-1.1831999999999994,1.351399999999999,-0.9695,1.4974999999999996,-1.2308999999999948,1.4880999999999993,-1.569700000000001,2.437500000000001,-1.677500000000002,2.307699999999997,-1.9656000000000091,0.8084000000000024,-1.781499999999994,2.098199999999995,-1.5884999999999891,2.7181999999999995,-0.7168999999999954,2.0731000000000037,-0.6540999999999926,1.7751999999999981,open-close
4,0.0382,0.059800000000000006,-5.2223999999999995,0.8356000000000001,-45.02870000000001,-12.408299999999999,-42.7607,-51.0728,-5.24260000000001,-27.714400000000005,16.986400000000003,18.02330000000002,-25.655100000000004,-131.6826,-12.125500000000017,-117.7587,146.9753,118.7029,192.9745,96.64600000000002,0.030399999999999996,-0.01370000000000001,-16.646400000000003,0.2247,-372.98939999999993,94.97040000000001,-346.8221,302.8314,-274.90910000000025,266.8037,-145.55559999999997,268.5176999999999,-47.87130000000002,213.02570000000006,56.05390000000003,313.74880000000024,126.20169999999982,265.56850000000003,40.99579999999992,116.33479999999997,-0.2802,-0.20420000000000002,-1.7078999999999915,-1.8455,-100.45279999999997,-32.281899999999986,-137.60669999999993,24.828100000000006,1.12050000000022,10.961999999999989,68.11659999999983,-14.114799999999946,61.290700000000015,58.08369999999991,73.6568000000002,266.3513999999998,-19.636099999999942,204.90800000000013,-87.80479999999989,-49.94860000000017,-0.025300000000000017,-0.3415000000000001,-0.04119999999999635,-0.2059000000000002,-0.4277000000000726,-0.09940000000000282,-0.8481999999999061,-8.03230000000002,4.7982999999999265,-75.45459999999991,28.64529999999968,-99.85549999999989,75.17889999999966,-80.33479999999986,8.444800000000214,-43.17809999999986,-72.9422999999997,-84.6093000000003,-55.81280000000004,-234.50989999999956,open-close
5,1.3391000000000002,-1.3304999999999998,1.4242999999999997,-3.5058999999999996,1.2870999999999997,-2.8799,3.310999999999999,3.2696000000000005,2.2750999999999992,-0.6522999999999994,0.9000999999999983,-4.0451000000000015,1.6341999999999999,0.7149999999999999,2.385300000000001,1.0969999999999986,-0.6377000000000006,-3.8240000000000007,-2.4513000000000016,-1.9635000000000016,0.7798999999999996,-0.2762000000000002,3.2748,-2.266,2.280500000000001,-1.8967000000000018,2.320000000000001,-2.184499999999999,2.2776999999999994,-3.6676,2.3033,-3.491500000000002,1.4911999999999992,-3.8009000000000004,0.8662999999999954,-4.275800000000003,0.5896999999999952,-3.8580000000000005,0.4864000000000033,-3.289699999999998,0.20350000000000046,-0.0118999999999998,2.7405,0.11450000000000049,2.5837999999999965,0.24499999999999922,2.718999999999994,-0.08539999999999992,2.9451,0.5379000000000005,2.566200000000002,-1.0764999999999993,2.5349000000000075,-3.8050000000000033,2.621500000000001,-1.7007999999999903,2.257600000000007,-2.2310000000000016,2.4427999999999948,-2.9476999999999904,-0.03520000000000012,-0.4115000000000002,0.7424,-0.4390999999999998,4.453600000000003,-0.2996999999999961,3.5214000000000034,-0.502699999999999,3.1154999999999973,0.8956999999999979,2.939399999999992,-4.013099999999994,2.667900000000003,-7.172499999999999,2.3996000000000066,-2.0989000000000004,2.3090999999999724,-1.6407999999999916,2.1385000000000005,-1.4465000000000074,open-close
6,5.9308000000000005,-6.1946,13.5246,-10.362099999999998,12.8214,-8.451,8.358600000000003,-8.687200000000004,3.4547999999999988,-7.6159000000000034,4.863199999999999,0.6509999999999962,4.255199999999995,1.2316000000000003,2.0228000000000037,-2.3270000000000053,4.074200000000005,-3.8610999999999933,-9.637999999999998,-5.07,0.7925999999999993,-0.6395000000000008,8.458000000000002,-8.2076,8.84409999999999,-11.243899999999996,8.94489999999999,-4.120200000000004,8.1248,-6.248999999999981,4.857200000000006,-15.40789999999999,3.8678000000000097,-13.196400000000004,2.3689000000000036,-12.358900000000006,4.396999999999984,-9.609700000000004,4.204399999999993,-6.283900000000024,0.3058000000000014,-0.2688999999999986,10.0094,-7.3516999999999975,8.584699999999998,-7.080000000000005,8.51039999999999,-7.438499999999998,6.803300000000007,-7.194100000000034,2.6347999999999985,-14.90979999999999,-0.493700000000004,-20.11649999999996,-2.4573999999999785,-18.31070000000001,-1.325499999999991,-14.81559999999996,-2.1669000000000267,-9.147699999999958,0.03359999999999985,0.06679999999999975,3.4435999999999964,-4.345400000000005,8.150199999999998,-8.148700000000005,6.329099999999997,-7.601799999999997,4.915700000000044,-8.12739999999998,3.074699999999993,-8.069200000000023,3.176899999999989,-13.189400000000035,0.4884999999999593,-11.659599999999983,-2.6978000000000293,-12.548300000000012,-3.635300000000001,-8.122500000000002,open-close
7,-198.5746,115.0512,-213.66870000000003,134.98340000000002,-109.16279999999989,251.74340000000007,24.08750000000009,324.6148,-49.053999999999974,116.17910000000006,-17.08069999999998,66.76029999999992,-6.345100000000002,19.030699999999797,-7.1322999999999865,-0.3827000000003409,2.614900000000034,1.7648999999998978,2.4727000000001453,1.45699999999988,103.73900000000003,678.2524999999999,180.00660000000008,496.00240000000025,357.8083999999999,459.53789999999975,370.0243999999999,333.7282,297.06320000000005,181.66380000000004,120.94229999999993,69.25269999999978,-33.219600000000014,29.76690000000076,-43.900600000000054,7.10490000000118,-16.75949999999989,11.509600000000091,-23.02240000000006,-9.544900000000098,19.432299999999998,612.3719000000001,-24.764100000000013,769.6020999999994,-14.89679999999997,952.4400999999998,97.38220000000013,946.2692999999986,156.1796999999998,919.6713999999993,155.54499999999996,139.29759999999987,117.84439999999995,-6.552299999999832,63.99289999999985,26.16280000000006,39.618399999999724,59.81889999999976,-43.268400000000156,-62.811100000001716,136.2584,490.3064000000004,260.30960000000005,839.7277000000004,294.8336,1080.1885000000002,243.99580000000003,1098.113000000002,207.39349999999968,730.2354000000005,11.984600000000228,473.73749999999836,-253.07849999999985,262.07780000000093,-314.73109999999974,108.17279999999846,-188.02829999999994,-219.91790000000037,-16.036099999999806,-206.95759999999973,open-close
8,3.1749,2.4739,20.5455,11.304299999999998,21.1007,12.202199999999998,14.138999999999996,8.6126,8.210899999999995,5.890000000000001,6.198299999999989,4.3367000000000075,3.437100000000001,2.6861999999999995,1.3479000000000099,-0.20340000000000202,0.9295000000000044,-1.3397000000000006,0.43540000000000134,-0.24269999999999925,1.1711999999999998,-16.805,8.523,-6.618399999999998,16.099599999999988,11.8662,18.431600000000003,17.04849999999999,12.688199999999995,4.333099999999995,10.178200000000032,1.857299999999995,8.878700000000023,1.3999999999999986,6.988899999999958,-3.3958000000000084,8.375100000000003,-0.41620000000000346,9.198900000000023,2.2306000000000026,7.469899999999999,-11.9455,8.511199999999995,-12.572200000000002,10.341699999999989,-2.0939999999999976,11.334000000000017,14.902499999999996,13.919899999999984,4.677599999999998,9.876999999999981,1.7838000000000207,6.524399999999957,-1.5713000000000008,7.69410000000002,-2.145300000000006,11.448600000000056,6.07500000000001,11.41459999999995,2.846199999999996,20.7623,-8.056799999999999,17.061,-12.03969999999999,10.175200000000004,-4.995099999999994,7.64719999999997,-6.283000000000001,12.079300000000018,3.7456999999999994,13.606400000000008,5.6282,11.583699999999965,2.445900000000009,9.017299999999892,4.480899999999998,7.670399999999972,6.9238,8.856999999999971,1.6454000000000022,open-close
9,3.9030999999999993,-5.871,28.1014,-23.6299,37.946400000000004,-23.615700000000004,36.4276,-22.57079999999999,31.713099999999997,-33.4777,30.785500000000013,-34.56830000000002,30.59869999999998,-25.39580000000001,29.971899999999977,-19.49260000000001,28.817900000000037,-22.146800000000013,34.580799999999954,1.2746999999999957,0.0018000000000002458,-0.0026999999999999247,3.5679000000000087,-2.909000000000006,32.89719999999997,-22.090900000000005,34.797,-23.34360000000001,35.203,-26.817399999999935,33.239400000000074,-23.448300000000017,28.596900000000005,-36.588799999999964,26.202800000000053,-32.92449999999994,24.605500000000006,-34.22049999999996,22.4375,-29.84180000000009,-0.017199999999999882,-0.02340000000000053,0.07089999999998753,0.010000000000005116,15.017200000000003,-9.468900000000005,34.08609999999999,-21.445999999999998,34.318700000000035,-22.50410000000005,35.36149999999998,-25.27279999999999,32.389300000000105,-26.34250000000003,28.15780000000001,-32.6755,23.633700000000033,-30.38760000000002,21.80469999999991,-26.664900000000102,0.22910000000000075,0.37159999999999993,0.1326000000000107,-0.00910000000000366,0.4138000000000517,-0.5412999999999926,19.011300000000006,-13.806399999999996,31.157100000000014,-18.843300000000056,30.525499999999965,-16.07780000000008,29.872099999999932,-19.377200000000073,30.01139999999998,-39.94299999999993,26.93279999999993,-29.078500000000076,23.996199999999817,-19.375799999999913,open-close
